Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
3,1,880000,1,14,3166,3,1,1,670,118,1925,21,-37.9033,145.1006,6,3224
3,1,1076000,2,14,3166,3,1,2,689,,,21,-37.8961,145.1046,6,3224
3,1,1045000,2,14,3166,3,1,2,602,107,1950,21,-37.8923,145.1013,6,3224
2,1,600000,4,14,3166,2,1,1,211,,1975,21,-37.9086,145.0977,6,3224
3,1,1225000,2,14,3166,3,1,2,553,,,21,-37.8956,145.0928,6,3224
3,1,1035000,2,14,3166,3,1,2,650,,,21,-37.91,145.0914,6,3224
3,3,969000,2,14,3166,,,,,,,,,,6,3224
3,3,690000,2,14,3166,3,1,2,340,103,1930,21,-37.8968,145.0983,6,3224
3,2,790000,1,14,3166,,,,,,,,,,6,3224
3,1,1050000,4,14,3166,3,2,2,544,146,1970,21,-37.9055,145.1024,6,3224
2,1,600000,2,14,3166,,,,,,,,,,6,3224
3,1,1045000,2,14,3166,3,1,2,643,,,21,-37.9028,145.0971,6,3224
3,1,865000,4,14,3166,2,1,2,691,140,1950,21,-37.9109,145.0995,6,3224
3,3,849500,2,14,3166,,,,,,,,,,6,3224
3,1,1033000,2,14,3166,3,1,2,548,115,1975,21,-37.8951,145.101,6,3224
4,1,991000,2,14,3166,4,1,2,683,,,21,-37.9107,145.0975,6,3224
4,1,1641000,2,14,3166,4,1,2,802,,,21,-37.9002,145.099,6,3224
2,1,655000,2,14,3166,2,1,1,156,,,21,-37.9024,145.1008,6,3224
4,1,1310000,4,14,3166,,,,,,,,,,6,3224
2,1,750000,1,14,3166,2,2,2,607,138,1950,21,-37.8964,145.0977,6,3224
3,1,1025000,2,14,3166,3,1,2,543,139,1940,21,-37.9023,145.105,6,3224
3,3,637000,2,14,3166,3,1,2,119,,1970,21,-37.9058,145.1043,6,3224
3,3,633500,2,14,3166,3,2,2,279,95,1930,21,-37.9001,145.1009,6,3224
4,1,1180000,2,14,3166,4,1,2,604,183,1965,21,-37.9087,145.0886,6,3224
3,1,908000,2,14,3166,,,,,,,,,,6,3224
3,1,1124000,2,14,3166,3,1,1,685,,,21,-37.8952,145.1021,6,3224
3,1,1225000,2,14,3166,3,1,2,528,112,1930,21,-37.9066,145.088,6,3224
3,2,900000,4,14,3166,,,,,,,,,,6,3224
4,1,855000,1,14,3166,3,2,1,728,,,21,-37.8966,145.0979,6,3224
5,1,1600000,1,14,3166,5,3,2,695,305,2015,21,-37.8973,145.0979,6,3224
2,3,600000,2,14,3166,,,,,,,,,,6,3224
3,3,665000,2,14,3166,3,1,1,112,,,21,-37.9008,145.098,6,3224
2,3,605000,2,7.4,3185,2,1,1,722,,1970,26,-37.8794,144.9947,6,821
2,3,660000,2,7.4,3185,2,1,0,477,,,26,-37.8804,144.9969,6,821
2,3,500000,2,7.4,3185,,,,,,,,,,6,821
1,3,327000,2,7.4,3185,1,1,1,486,,,26,-37.8797,144.9954,6,821
2,1,1354000,2,7.4,3185,,,,,,,,,,6,821
2,3,570000,2,7.4,3185,2,1,0,785,,1964,26,-37.8756,144.9934,6,821
2,2,755000,2,7.4,3185,2,2,1,66,111,2005,26,-37.8813,144.9964,6,821
4,1,1925000,1,7.4,3185,4,2,3,485,,,26,-37.8754,144.9944,6,821
2,3,520000,2,7.4,3185,2,1,1,0,74,1971,26,-37.8788,144.9974,6,821
2,1,1000000,2,2.5,3121,2,1,2,176,114,1920,32,-37.8281,144.9923,3,1123
2,1,725000,2,2.5,3121,2,1,1,115,,,32,-37.8285,144.9888,3,1123
1,3,425000,1,2.5,3121,1,1,1,0,52,2007,32,-37.8301,144.9904,3,1123
3,1,1280000,2,2.5,3121,3,2,2,324,165,1880,32,-37.8278,144.9885,3,1123
2,1,1000000,2,2.5,3121,2,1,0,146,,,32,-37.8274,144.9947,3,1123
2,3,546000,2,2.5,3121,2,1,1,0,,1980,32,-37.8282,144.9897,3,1123
3,1,1475000,1,2.5,3121,3,2,2,324,165,1880,32,-37.8278,144.9885,3,1123
2,1,895000,2,2.5,3121,2,1,0,138,,,32,-37.832,144.992,3,1123
1,3,405000,4,2.5,3121,1,1,1,0,,2007,32,-37.8299,144.9907,3,1123
2,1,1015000,2,2.5,3121,2,1,1,131,80,1890,32,-37.8274,144.9967,3,1123
2,1,930000,2,2.5,3121,2,1,1,125,68,1900,32,-37.8258,144.992,3,1123
1,3,415000,4,2.5,3121,1,1,1,0,,,32,-37.8301,144.9904,3,1123
3,1,1900000,5,2.5,3121,3,2,2,263,166,2016,32,-37.8266,144.9894,3,1123
2,3,662500,2,2.5,3121,2,1,1,0,75,2015,32,-37.8255,144.9948,3,1123
2,1,831000,2,2.5,3121,2,1,0,128,,,32,-37.8291,144.9952,3,1123
2,1,1110000,2,2.5,3121,2,1,1,144,,,32,-37.8301,144.9927,3,1123
2,3,565000,2,2.5,3121,2,1,1,0,,2007,32,-37.8301,144.9904,3,1123
2,2,1010000,2,2.5,3121,2,1,1,151,151,1998,32,-37.8311,144.9914,3,1123
3,1,1300000,2,2.5,3121,3,1,1,326,100,1890,32,-37.8283,144.9946,3,1123
3,1,1300000,2,2.5,3121,2,2,2,138,108,2001,32,-37.8288,144.9891,3,1123
3,3,1220000,4,1.9,3008,,,,,,,,,,6,4707
1,3,360000,5,1.9,3008,1,1,1,0,,,19,-37.8133,144.9433,6,4707
4,2,1370000,2,1.9,3008,4,2,2,0,,,19,-37.8141,144.9387,6,4707
2,3,800000,5,1.9,3008,2,2,2,0,128,,19,-37.8249,144.9476,6,4707
2,3,625000,2,1.9,3008,,,,,,,,,,6,4707
4,1,930000,2,9.1,3015,5,1,3,669,143,1950,11,-37.8305,144.8736,7,984
2,2,650000,4,9.1,3015,2,2,1,151,102,2011,11,-37.8289,144.8671,7,984
3,1,985000,2,9.1,3015,3,1,5,669,124,1950,11,-37.8321,144.8736,7,984
3,2,691000,2,9.1,3015,,,,,,,,,,7,984
4,2,915000,4,9.1,3015,4,3,1,662,265,2016,11,-37.8307,144.8725,7,984
3,1,845000,4,9.1,3015,3,2,2,738,,,11,-37.834,144.8757,7,984
3,1,941000,2,9.1,3015,3,2,3,669,,,11,-37.8303,144.8705,7,984
3,1,1030000,4,9.1,3015,0,1,1,224,,,11,-37.8298,144.8679,7,984
2,1,392250,4,9.1,3015,2,1,2,462,,1970,11,-37.8331,144.8715,7,984
3,3,508000,2,9.1,3015,3,1,2,144,92,1980,11,-37.8268,144.8675,7,984
2,1,420000,4,9.1,3015,2,1,1,78,130,1980,11,-37.8262,144.8677,7,984
3,2,680000,4,9.1,3015,,,,,,,,,,7,984
2,3,506000,2,9.1,3015,2,1,1,126,83,1975,11,-37.8315,144.8693,7,984
3,2,855000,4,9.1,3015,3,2,2,337,,,11,-37.8288,144.8681,7,984
2,3,380000,5,9.1,3015,2,1,1,78,62,1960,11,-37.8337,144.8739,7,984
2,2,611000,4,9.1,3015,2,1,1,228,100,2000,11,-37.8317,144.8713,7,984
3,1,530000,2,12.5,3041,,,,,,,,,,7,389
4,1,1260000,2,12.5,3041,4,2,2,697,277,2012,22,-37.7141,144.8995,7,389
4,1,931999,2,12.5,3041,4,3,2,528,192,1966,22,-37.7137,144.8987,7,389
4,1,860000,1,12.5,3041,,,,,,,,,,7,389
4,1,780000,4,12.5,3041,,,,,,,,,,7,389
4,1,800000,2,12.5,3041,3,2,4,556,,,22,-37.715,144.8966,7,389
4,1,950000,2,12.5,3041,4,3,2,541,,,22,-37.7156,144.8975,7,389
4,1,780000,5,12.5,3041,4,2,2,539,,,22,-37.7115,144.8966,7,389
3,3,750000,5,12.5,3041,,,,,,,,,,7,389
2,3,503000,2,5.3,3032,2,1,1,0,,1960,22,-37.7822,144.9342,7,1052
3,1,1257000,2,5.3,3032,3,2,1,337,153,1930,22,-37.7813,144.9371,7,1052
4,1,1562000,4,5.3,3032,4,2,1,621,192,1900,22,-37.7778,144.9346,7,1052
2,1,1100000,4,5.3,3032,2,1,1,321,,,22,-37.7818,144.9374,7,1052
4,1,1740000,5,5.3,3032,3,3,2,650,242,1925,22,-37.7796,144.935,7,1052
2,3,315000,4,5.3,3032,2,1,1,0,51,2012,22,-37.7847,144.9383,7,1052
3,1,1650000,1,9.3,3145,20,1,2,875,,,9,-37.8815,145.0491,6,608
2,1,1300000,4,9.3,3145,,,,,,,,,,6,608
3,1,1380000,2,9.3,3145,3,1,2,658,,,9,-37.885,145.0466,6,608
2,1,620000,4,9.3,3145,2,1,2,0,,,9,-37.8852,145.0462,6,608
5,1,1335000,2,9.3,3145,5,2,1,521,208,1915,9,-37.8868,145.0462,6,608
2,1,940000,5,9.3,3145,,,,,,,,,,6,608
4,1,1690000,2,9.3,3145,,,,,,,,,,6,608
3,1,1071000,2,9.3,3145,,,,,,,,,,6,608
2,1,1000000,2,9.3,3145,2,1,1,472,,1960,9,-37.884,145.0447,6,608
2,3,555000,2,9.3,3145,,,,,,,,,,6,608
3,1,860000,1,12.7,3018,3,2,2,537,,,11,-37.8628,144.8468,7,852
5,1,950000,5,12.7,3018,,,,,,,,,,7,852
5,1,1415000,2,12.7,3018,5,3,6,705,313,2005,11,-37.864,144.8437,7,852
4,2,1060000,1,12.7,3018,,,,,,,,,,7,852
3,1,1050000,2,12.7,3018,,,,,,,,,,7,852
5,1,2000000,1,12.7,3018,4,3,4,697,,2005,11,-37.8664,144.8416,7,852
5,1,925000,2,12.7,3018,,,,,,,,,,7,852
3,1,720000,2,14.5,3042,3,1,1,696,132,1975,4,-37.725,144.8586,7,1119
2,2,380000,2,14.5,3042,2,1,1,161,100,2010,4,-37.7251,144.8621,7,1119
3,1,766000,2,14.5,3042,,,,,,,,,,7,1119
4,1,843000,2,14.5,3042,4,2,1,697,,,4,-37.7216,144.8605,7,1119
3,3,501000,2,14.5,3042,3,1,1,255,132,1991,4,-37.7243,144.8533,7,1119
3,1,650000,2,14.5,3042,,,,,,,,,,7,1119
4,1,820500,2,14.5,3042,4,2,7,754,,,4,-37.7221,144.8578,7,1119
3,1,722000,4,14.5,3042,3,1,1,695,141,1970,4,-37.7259,144.8579,7,1119
4,2,746000,2,14.5,3042,4,3,1,308,174,1970,4,-37.7231,144.8602,7,1119
2,1,535000,2,14.5,3042,,,,,,,,,,7,1119
3,1,570000,1,14.5,3042,,,,,,,,,,7,1119
3,1,685000,2,14.5,3042,3,2,2,260,,,4,-37.7226,144.8569,7,1119
3,3,455000,2,14.5,3042,3,1,1,166,136,1999,4,-37.7169,144.8582,7,1119
4,2,600000,2,14.5,3042,4,2,1,231,146,2013,4,-37.7263,144.8584,7,1119
3,1,575000,2,14.5,3042,3,1,1,338,107,1960,4,-37.7212,144.8545,7,1119
3,1,566000,2,14.5,3042,3,2,2,554,129,1980,4,-37.7212,144.8598,7,1119
3,1,1250000,1,9.8,3185,3,2,2,236,193,2004,9,-37.8982,145.0121,6,534
2,3,393000,4,9.8,3185,2,1,1,0,65,1970,9,-37.8971,145.0093,6,534
2,3,440000,2,9.8,3185,2,1,1,0,75,,9,-37.8971,145.0093,6,534
2,3,595000,2,9.8,3185,2,1,1,0,75,1960,9,-37.8994,145.0101,6,534
1,3,280000,1,9.8,3185,,,,,,,,,,6,534
4,1,2200000,2,9.8,3185,4,3,3,474,230,2010,9,-37.8988,145.0098,6,534
2,1,1100000,2,3.7,3054,,,,,,,,,,3,1008
3,1,1700000,5,3.7,3054,3,1,2,341,,,32,-37.7832,144.9655,3,1008
4,1,1908000,2,3.7,3054,4,2,1,256,156,1890,32,-37.7833,144.9681,3,1008
4,1,1330000,2,9.1,3040,4,2,2,273,,,22,-37.7574,144.8959,7,1543
3,2,1220000,2,9.1,3040,,,,,,,,,,7,1543
3,1,1300000,2,9.1,3040,3,3,2,240,240,2013,22,-37.762,144.8916,7,1543
2,1,470000,2,9.1,3040,2,1,1,70,72.3,1980,22,-37.7564,144.9043,7,1543
3,1,1167500,2,9.1,3040,,,,,,,,,,7,1543
4,1,1740000,1,9.1,3040,4,2,2,746,161,1950,22,-37.7595,144.8993,7,1543
3,1,1700000,5,3.3,3206,3,1,1,178,116,1910,26,-37.8473,144.9495,6,3280
1,3,1100000,1,3.3,3206,1,1,1,0,64,1888,26,-37.8487,144.9511,6,3280
3,1,2155000,2,3.3,3206,3,2,0,130,,,26,-37.8453,144.949,6,3280
3,1,2115000,1,3.3,3206,3,2,0,140,,,26,-37.8426,144.9563,6,3280
2,1,2810000,2,3.3,3206,2,1,1,263,,,26,-37.8441,144.9522,6,3280
2,1,2130000,2,3.3,3206,2,1,1,236,,,26,-37.8436,144.9558,6,3280
4,1,2950000,2,3.3,3206,4,1,0,306,,,26,-37.8459,144.9574,6,3280
3,1,2150000,2,3.3,3206,3,1,1,163,85,1890,26,-37.8473,144.955,6,3280
3,1,2035000,4,3.3,3206,3,1,1,185,,,26,-37.8435,144.9538,6,3280
2,2,1500000,2,3.3,3206,2,1,1,115,,,26,-37.8441,144.9598,6,3280
2,1,1190000,2,3.3,3206,2,1,0,111,70,1915,26,-37.8445,144.9489,6,3280
3,2,920000,5,6.4,3078,,,,,,,,,,3,2211
1,3,320000,2,6.4,3078,1,1,1,915,,,7,-37.7793,145.0327,3,2211
3,1,1540000,2,6.4,3078,,,,,,,,,,3,2211
3,2,1285000,1,6.4,3078,3,2,2,528,,1967,32,-37.7817,145.0319,3,2211
4,1,1975000,2,6.4,3078,4,2,2,600,,,7,-37.771,145.0318,3,2211
1,3,316000,2,6.4,3078,1,1,1,0,,,7,-37.7786,145.0253,3,2211
3,1,807000,2,11.1,3025,,,,,,,,,,7,5132
3,1,825000,2,11.1,3025,,,,,,,,,,7,5132
3,1,720000,2,11.1,3025,,,,,,,,,,7,5132
3,1,850000,2,11.1,3025,,,,,,,,,,7,5132
3,1,911000,2,11.1,3025,,,,,,,,,,7,5132
3,1,916000,4,11.1,3025,3,1,2,606,109,1970,11,-37.8326,144.8594,7,5132
2,2,592000,4,11.1,3025,,,,,,,,,,7,5132
3,1,750000,2,11.1,3025,3,1,2,534,,,11,-37.8367,144.8425,7,5132
3,1,922000,2,11.1,3025,,,,,,,,,,7,5132
7,1,1130000,2,11.1,3025,,,,,,,,,,7,5132
3,1,910000,2,11.1,3025,3,1,3,535,132,1970,11,-37.8322,144.8399,7,5132
2,1,1859000,2,6.3,3143,2,2,3,311,,,27,-37.8545,145.0219,6,4836
2,2,1200000,2,6.3,3143,2,2,1,189,,,27,-37.8532,145.0259,6,4836
2,3,480000,5,6.3,3143,2,1,1,0,66.23,1960,27,-37.8624,145.0223,6,4836
3,2,1835000,2,6.3,3143,,,,,,,,,,6,4836
3,3,1635000,2,6.3,3143,3,2,2,1803,,2011,27,-37.8544,145.0164,6,4836
2,1,1705000,2,6.3,3143,2,2,0,195,,,27,-37.851,145.0156,6,4836
3,2,1005000,2,6.3,3143,3,2,2,0,,,27,-37.8606,145.0209,6,4836
2,3,852000,2,6.3,3143,2,1,1,869,74,1980,27,-37.8603,145.0224,6,4836
2,3,690000,2,6.3,3143,2,1,2,0,,,27,-37.8611,145.0174,6,4836
3,3,2120000,2,6.3,3143,3,2,3,395,,,27,-37.8536,145.0263,6,4836
1,3,405000,2,6.3,3143,1,1,0,0,48,1966,27,-37.8531,145.0115,6,4836
5,1,2100000,2,5.9,3032,5,3,3,468,274,1925,22,-37.7822,144.9065,7,6567
3,1,1435000,2,5.9,3032,3,1,1,450,155,1920,22,-37.7756,144.9148,7,6567
2,1,1020000,1,5.9,3032,2,1,1,226,98,1920,22,-37.7761,144.9165,7,6567
3,1,1041000,2,5.9,3032,3,2,2,209,,2009,22,-37.7774,144.904,7,6567
2,2,565000,2,5.9,3032,2,2,1,103,,,22,-37.7715,144.9088,7,6567
6,1,2250000,1,5.9,3032,6,3,2,1012,435,1887,22,-37.7721,144.9184,7,6567
4,2,900000,4,5.9,3032,4,3,2,0,159,2011,22,-37.7831,144.9209,7,6567
2,1,800000,5,5.9,3032,,,,,,,,,,7,6567
3,1,1135000,2,5.9,3032,,,,,,,,,,7,6567
3,1,1490000,2,5.9,3032,3,2,1,542,,,22,-37.781,144.9095,7,6567
3,1,1230000,1,5.9,3032,3,1,2,538,,,22,-37.7808,144.9083,7,6567
2,1,1050000,2,5.9,3032,2,1,0,341,,,22,-37.7721,144.9113,7,6567
2,1,1005000,2,5.9,3032,2,1,1,202,,,22,-37.7737,144.9166,7,6567
4,1,1316500,2,5.9,3032,4,3,2,230,,,22,-37.7804,144.9284,7,6567
3,1,1045000,2,12.2,3147,,,,,,,,,,6,2894
2,1,1495000,2,12.2,3147,2,1,2,803,95,1950,21,-37.8683,145.1064,6,2894
4,1,1126000,2,12.2,3147,4,1,1,656,,,21,-37.8696,145.1111,6,2894
4,2,1320000,2,12.2,3147,,,,,,,,,,6,2894
2,3,822000,2,12.2,3147,2,1,1,78,59,1970,21,-37.8677,145.0981,6,2894
2,2,770000,4,12.2,3147,2,1,2,162,,2010,21,-37.871,145.0994,6,2894
3,3,890000,2,12.2,3147,3,2,2,235,130,2006,21,-37.8625,145.1083,6,2894
3,2,1190000,4,12.2,3147,,,,,,,,,,6,2894
3,1,1100000,1,12.2,3147,,,,,,,,,,6,2894
3,3,765000,2,10.5,3034,3,2,1,292,150,2008,22,-37.7593,144.8561,7,4502
5,1,860000,4,10.5,3034,,,,,,,,,,7,4502
3,1,835000,2,10.5,3034,,,,,,,,,,7,4502
3,1,881000,2,10.5,3034,3,1,2,615,,,22,-37.7532,144.8548,7,4502
4,1,850000,4,10.5,3034,4,1,2,697,,,22,-37.7678,144.8568,7,4502
4,1,900000,4,10.5,3034,,,,,,,,,,7,4502
4,1,1300000,4,10.5,3034,4,3,2,656,322,1990,22,-37.7522,144.8659,7,4502
5,1,1250000,4,10.5,3034,5,2,2,889,,,22,-37.7565,144.8652,7,4502
3,1,760000,4,10.5,3034,3,1,1,585,99,1960,22,-37.7574,144.8574,7,4502
3,1,690000,2,10.5,3034,,,,,,,,,,7,4502
4,1,1600000,5,10.5,3034,4,3,3,857,,,22,-37.7619,144.866,7,4502
2,1,1900000,2,9.2,3104,2,1,2,667,130,1955,3,-37.7926,145.0842,6,7809
3,1,1911000,2,9.2,3104,,,,,,,,,,6,7809
3,1,1922000,2,9.2,3104,3,1,1,696,,,3,-37.8016,145.1013,6,7809
4,1,1850000,2,9.2,3104,,,,,,,,,,6,7809
4,1,2000000,1,9.2,3104,4,2,2,627,,,3,-37.7848,145.0788,6,7809
3,3,700000,2,9.2,3104,3,1,1,350,120,1950,3,-37.7862,145.0739,6,7809
4,1,1890000,2,9.2,3104,4,3,2,636,227,1960,3,-37.789,145.0938,6,7809
3,1,1565000,2,9.2,3104,,,,,,,,,,6,7809
4,1,1630000,2,9.2,3104,4,2,1,677,,,3,-37.7897,145.0922,6,7809
2,3,800000,1,9.2,3104,2,2,1,196,,1994,3,-37.785,145.0961,6,7809
3,2,1025000,5,9.2,3104,,,,,,,,,,6,7809
3,1,1670000,2,9.2,3104,0,0,0,818,,,3,-37.7939,145.0866,6,7809
3,1,1305000,1,9.2,3104,,,,,,,,,,6,7809
4,1,1725000,1,9.2,3104,4,3,2,627,213,1970,3,-37.7827,145.0945,6,7809
3,1,1110000,2,9.5,3081,3,1,2,730,,,1,-37.754,145.0453,1,790
3,1,894000,2,9.5,3081,3,2,3,601,101.51,1950,1,-37.7524,145.0393,1,790
2,1,1402000,2,13,3204,2,1,4,616,,,9,-37.9257,145.0469,6,6795
3,1,1500000,2,13,3204,3,1,2,657,,,9,-37.9318,145.0448,6,6795
2,1,1100000,5,13,3204,2,1,3,579,,,9,-37.925,145.0467,6,6795
6,1,2000000,5,13,3204,6,2,2,702,,1926,9,-37.9193,145.033,6,6795
2,3,710000,2,13,3204,2,1,3,225,,,9,-37.9243,145.0497,6,6795
2,2,620000,4,13,3204,2,2,1,0,,2012,9,-37.9329,145.0393,6,6795
3,3,830000,4,13,3204,,,,,,,,,,6,6795
4,2,1105000,2,13,3204,4,2,1,207,,2007,9,-37.9156,145.0355,6,6795
3,2,1303000,2,13,3204,3,2,2,334,,2006,9,-37.9284,145.0428,6,6795
4,2,1285000,2,13,3204,,,,,,,,,,6,6795
3,2,1375000,2,13,3204,3,3,2,338,194,2012,9,-37.9166,145.0418,6,6795
4,2,1300000,2,13,3204,4,2,2,352,,,9,-37.9317,145.0463,6,6795
3,1,1286000,2,13,3204,3,1,2,614,,,9,-37.9317,145.0427,6,6795
4,1,1920000,2,13,3204,4,2,2,650,,1996,9,-37.9323,145.0445,6,6795
3,1,1968500,2,13,3204,3,2,2,674,,,9,-37.9179,145.0429,6,6795
3,2,782000,2,13,3204,,,,,,,,,,6,6795
3,3,845000,2,13,3204,3,1,2,242,,,9,-37.9302,145.0331,6,6795
4,1,1107000,2,13,3204,4,2,2,478,,,9,-37.9321,145.0361,6,6795
3,3,641500,2,13,3204,3,1,1,681,,1960,9,-37.9145,145.0287,6,6795
2,3,725000,2,13,3204,2,1,1,0,115,2006,9,-37.9296,145.0498,6,6795
3,1,825000,2,13.9,3165,,,,,,,,-37.9195,145.0686,6,10969
4,1,1515000,2,13.9,3165,4,3,2,635,200,1950,9,-37.9107,145.0745,6,10969
3,1,986000,2,13.9,3165,3,1,3,337,100,1950,9,-37.9331,145.0586,6,10969
3,1,830000,1,13.9,3165,3,1,2,290,,2006,9,-37.9292,145.0689,6,10969
3,2,767000,2,13.9,3165,3,1,2,162,,,9,-37.9229,145.0538,6,10969
4,1,1860000,1,13.9,3165,4,3,2,620,,,9,-37.9228,145.0555,6,10969
4,1,1262500,2,13.9,3165,,,,,,,,,,6,10969
3,2,1200000,1,13.9,3165,3,2,2,369,,,9,-37.9092,145.0728,6,10969
3,1,1175000,2,13.9,3165,3,1,2,625,,,9,-37.911,145.075,6,10969
3,2,1225000,2,13.9,3165,3,2,2,372,180,2008,9,-37.9127,145.0694,6,10969
4,1,1261000,2,13.9,3165,,,,,,,,,,6,10969
3,2,1055000,4,13.9,3165,3,2,2,301,,2000,9,-37.9167,145.077,6,10969
3,2,1270000,2,13.9,3165,,,,,,,,,,6,10969
2,3,555000,2,13.9,3165,,,,,,,,,,6,10969
5,1,1351000,2,13.9,3165,5,2,2,652,,,9,-37.9311,145.0651,6,10969
2,1,1962000,2,13.9,3165,2,1,2,848,,,9,-37.9199,145.0573,6,10969
3,2,1050000,2,13.9,3165,,,,,,,,,,6,10969
4,2,1030000,1,13.9,3165,,,,,,,,,,6,10969
3,1,810000,1,13.9,3165,3,1,1,294,105,1950,9,-37.919,145.0803,6,10969
3,2,850000,2,13.9,3165,3,2,2,321,,,9,-37.9316,145.0806,6,10969
3,3,750000,1,13.9,3165,,,,,,,,,,6,10969
2,3,535000,4,13.9,3165,2,1,1,1026,68.11,1970,9,-37.911,145.0711,6,10969
3,1,1640000,2,13.9,3165,3,1,2,733,,,9,-37.9219,145.0518,6,10969
3,3,809000,2,13.9,3165,3,1,1,289,,,9,-37.9211,145.0671,6,10969
3,1,1510000,2,13.9,3165,3,1,2,689,,,9,-37.9317,145.0524,6,10969
4,2,1210000,2,13.9,3165,,,,,,,,,,6,10969
4,2,1275000,2,13.9,3165,,,,,,,,,,6,10969
4,1,1292000,2,13.9,3165,4,1,2,587,161,1950,9,-37.9194,145.057,6,10969
3,1,1165000,2,13.9,3165,3,1,2,589,158,,9,-37.9297,145.0563,6,10969
3,1,959000,2,13.9,3165,3,2,2,557,119,1960,9,-37.9076,145.068,6,10969
3,2,965000,2,13.9,3165,,,,,,,,,,6,10969
3,1,1251000,2,13.9,3165,3,1,1,612,,,9,-37.9133,145.0719,6,10969
3,1,1205000,2,13.9,3165,3,3,2,604,,1960,9,-37.9362,145.0663,6,10969
2,3,780000,2,13.1,3128,2,1,1,171,80,2014,29,-37.8158,145.1384,1,4605
2,3,572000,4,13.1,3128,2,1,1,0,,,29,-37.8219,145.1213,1,4605
3,1,910000,2,13.1,3128,3,1,2,414,,,29,-37.8247,145.1359,1,4605
3,1,1760000,2,13.1,3128,3,1,2,689,152,1920,29,-37.8262,145.1301,1,4605
5,1,1726000,2,13.1,3128,5,2,2,631,,,29,-37.8265,145.1276,1,4605
2,2,990000,2,13.1,3128,2,1,1,257,,,29,-37.8259,145.1282,1,4605
2,3,646500,2,13.1,3128,2,1,1,156,,1980,29,-37.8281,145.1305,1,4605
3,1,2080000,2,13.1,3128,3,2,2,693,158,1925,29,-37.8229,145.1217,1,4605
2,3,480000,2,10.8,3019,,,,,,,,,,7,3589
2,1,610000,2,10.8,3019,2,1,2,555,74,1950,17,-37.7854,144.8463,7,3589
4,1,550000,4,10.8,3019,,,,,,,,,,7,3589
3,1,925000,2,10.8,3019,3,1,2,597,,,17,-37.7888,144.8511,7,3589
3,2,440000,5,10.8,3019,,,,,,,,,,7,3589
2,1,760000,2,10.8,3019,2,1,1,604,82,1950,17,-37.782,144.8528,7,3589
3,1,771000,2,10.8,3019,3,1,0,556,,,17,-37.7904,144.8514,7,3589
3,2,441700,4,10.8,3019,3,2,1,145,107,2003,17,-37.7894,144.8463,7,3589
4,1,1000000,2,10.8,3019,4,3,2,475,319,2002,17,-37.7759,144.8552,7,3589
3,1,730000,4,10.8,3019,3,1,3,586,,,17,-37.783,144.855,7,3589
3,1,2575000,2,11.2,3186,3,2,2,517,195,1920,2,-37.894,144.9977,6,10579
4,2,2900000,5,11.2,3186,4,4,2,473,292,2013,2,-37.9104,144.9999,6,10579
5,1,5800000,1,11.2,3186,5,4,4,1276,,1880,2,-37.9164,144.9974,6,10579
3,1,2140000,2,11.2,3186,3,2,2,393,,,2,-37.902,144.9922,6,10579
3,1,2225000,1,11.2,3186,3,2,2,0,167,1980,2,-37.911,144.9866,6,10579
2,2,975000,1,11.2,3186,2,1,1,444,182,1915,2,-37.8993,145.0046,6,10579
4,1,4225000,2,11.2,3186,4,2,2,920,333,1990,2,-37.8981,144.9902,6,10579
3,2,2100000,2,11.2,3186,3,2,4,0,145,1970,2,-37.928,145.0002,6,10579
3,3,1392000,2,11.2,3186,3,2,1,188,,,2,-37.9181,144.9933,6,10579
3,1,2445000,2,11.2,3186,3,3,2,440,,,2,-37.8868,144.9968,6,10579
2,3,520000,1,11.2,3186,2,1,1,1647,73,2004,2,-37.8847,144.9972,6,10579
4,1,3110000,2,11.2,3186,,,,,,,,,,6,10579
2,3,785000,2,11.2,3186,,,,,,,,,,6,10579
4,1,2000000,5,11.2,3186,4,2,2,286,283,1999,2,-37.8981,145,6,10579
2,1,1350000,2,11.2,3186,2,1,1,873,,,2,-37.9043,145.0048,6,10579
3,1,1900000,2,11.2,3186,3,2,3,503,,,2,-37.9049,144.9969,6,10579
2,3,1002500,2,11.2,3186,2,1,1,118,,1975,2,-37.8953,144.9974,6,10579
4,1,2415000,2,11.2,3186,4,3,2,402,,,2,-37.9037,144.9926,6,10579
2,2,1055000,2,11.2,3186,2,1,2,211,,1970,2,-37.921,144.9999,6,10579
3,2,1990000,2,11.2,3186,3,2,2,0,189,1935,2,-37.901,145.0026,6,10579
3,1,3025000,1,11.2,3186,3,2,4,649,195,1967,2,-37.9056,144.9893,6,10579
4,2,2500000,1,11.2,3186,,,,,,,,,,6,10579
4,2,2500000,5,11.2,3186,,,,,,,,,,6,10579
3,1,1502000,2,11.2,3186,3,1,1,431,,,2,-37.9107,145.0077,6,10579
3,3,1221000,2,11.2,3186,3,2,2,0,109,1975,2,-37.9163,144.9901,6,10579
4,1,2550000,4,11.2,3186,4,3,2,263,,2005,2,-37.9099,144.9899,6,10579
2,2,1470000,2,11.2,3186,2,1,1,238,,,2,-37.8985,145.0048,6,10579
4,1,1950000,5,10.7,3187,,,,,,,,,,6,6938
3,1,1300000,1,10.7,3187,,,,,,,,,,6,6938
